p 8_9,p 9_10,p 10_11,p 11_12,p 8_12,ef 8_9,ef 9_10,ef 10_11,ef 11_12,ef 8_12,comparison
6.502720229732304e-06,4.27433179786623e-06,7.240635133920857e-06,7.093015895727176e-05,0.00025384946863757954,0.30669389412848846,0.30669389412848846,0.30669389412848846,0.41315579523922513,0.41315579523922513,Depr_health
0.00013373964132962755,3.527687497449257e-235,1.8185807704081782e-208,5.814372419149457e-05,0.00015571539875220574,0.8416990882449733,0.8416990882449733,0.8416990882449733,0.8458224350650101,0.8458224350650101,LF_health
0.00013373964132962755,3.527687497449257e-235,1.8185807704081782e-208,5.814372419149457e-05,0.00015571539875220574,0.8416990882449733,0.8416990882449733,0.8416990882449733,0.8458224350650101,0.8458224350650101,HF_health
0.18416842727123714,1.5004318517188123e-235,9.019794584087365e-211,0.9341547991716728,0.6761724410760891,0.8429388335435416,0.8429388335435416,0.8429388335435416,0.8460286401089969,0.8460286401089969,depr_LF
0.18416842727123714,1.5004318517188123e-235,9.019794584087365e-211,0.9341547991716728,0.6761724410760891,0.8429388335435416,0.8429388335435416,0.8429388335435416,0.8460286401089969,0.8460286401089969,depr_HF
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,HF_LF
