ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF
rFEF,rTCS,0.108520424,0.108516057,0.108520424,0.108520467,0.089190093,0.0891885,0.089190093,0.08919002,1,1,1,1,1,1,4.89E-05,4.94E-05,4.89E-05,-4.76E-07,3.49E-10,4.76E-07,rFEF,rTCS,0.108520424,0.108516057,0.108520424,0.108520467,0.089190093,0.0891885,0.089190093,0.08919002,0.999522523,0.999517875,0.999522526,0.999995353,0.999999997,0.999995349,4.89E-05,4.94E-05,4.89E-05,-4.76E-07,3.49E-10,4.76E-07
rFEF,rV1,0.186338449,0.185127474,0.186338449,0.186338448,0.129513393,0.128111177,0.129513393,0.129513385,1,1,1,1,1,1,0.00938526,0.009385253,0.009385261,7.50E-09,-1.61E-10,-7.66E-09,rFEF,rV1,0.186338449,0.185127474,0.186338449,0.186338448,0.129513393,0.128111177,0.129513393,0.129513385,0.908526909,0.908526979,0.908526907,0.999999927,0.999999998,0.999999925,0.00938526,0.009385253,0.009385261,7.50E-09,-1.61E-10,-7.66E-09
rFEF,rV2,0.115644178,0.115301732,0.115644178,0.115643308,0.10110382,0.1011834,0.10110382,0.101102669,1,1,1,1,1,1,0.003380085,0.003371521,0.003380093,8.59E-06,-8.26E-09,-8.59E-06,rFEF,rV2,0.115644178,0.115301732,0.115644178,0.115643308,0.10110382,0.1011834,0.10110382,0.101102669,0.966992893,0.967076467,0.966992813,0.999916134,0.999999919,0.999916053,0.003380085,0.003371521,0.003380093,8.59E-06,-8.26E-09,-8.59E-06
rFEF,lFEF,0.131100855,0.131105778,0.131100847,0.131100854,0.114663495,0.114668557,0.114663493,0.114663495,1,1,1,1,1,1,-4.29E-05,-4.29E-05,-4.29E-05,9.00E-09,7.03E-08,6.13E-08,rFEF,lFEF,0.131100855,0.131105778,0.131100847,0.131100854,0.114663495,0.114668557,0.114663493,0.114663495,0.999581325,0.999581238,0.999580639,0.999999912,0.999999313,0.999999401,-4.29E-05,-4.29E-05,-4.29E-05,9.00E-09,7.03E-08,6.13E-08
rFEF,lPCI,0.138644627,0.138637405,0.138645923,0.138644629,0.122811085,0.122804348,0.122810906,0.122811087,1,1,1,1,1,1,5.87E-05,5.87E-05,6.92E-05,-1.59E-08,-1.05E-05,-1.05E-05,rFEF,lPCI,0.138644627,0.138637405,0.138645923,0.138644629,0.122811085,0.122804348,0.122810906,0.122811087,0.9994265,0.999426345,0.999323614,0.999999845,0.999897117,0.999897272,5.87E-05,5.87E-05,6.92E-05,-1.59E-08,-1.05E-05,-1.05E-05
rFEF,lPCM,0.103310261,0.103295677,0.103287177,0.103310262,0.103062537,0.103043387,0.103080824,0.103062539,1,1,1,1,1,1,0.000141286,0.000141289,-8.23E-05,-2.84E-09,0.000223587,0.00022359,rFEF,lPCM,0.103310261,0.103295677,0.103287177,0.103310262,0.103062537,0.103043387,0.103080824,0.103062539,0.998619925,0.998619897,0.999195758,0.999999972,0.997816011,0.997815983,0.000141286,0.000141289,-8.23E-05,-2.84E-09,0.000223587,0.00022359
rFEF,lPCS,0.150166013,0.150166764,0.150163359,0.150166011,0.114879358,0.114892127,0.114925635,0.114879356,1,1,1,1,1,1,-6.53E-06,-6.54E-06,-2.96E-05,1.06E-08,2.31E-05,2.30E-05,rFEF,lPCS,0.150166013,0.150166764,0.150163359,0.150166011,0.114879358,0.114892127,0.114925635,0.114879356,0.999936194,0.99993609,0.999710989,0.999999897,0.99977477,0.999774873,-6.53E-06,-6.54E-06,-2.96E-05,1.06E-08,2.31E-05,2.30E-05
rFEF,lPFCCL,0.136259895,0.136244896,0.136231773,0.136259895,0.13147042,0.13146555,0.131441637,0.13147042,1,1,1,1,1,1,0.000113897,0.0001139,-9.97E-05,-3.13E-09,0.000213569,0.000213572,rFEF,lPFCCL,0.136259895,0.136244896,0.136231773,0.136259895,0.13147042,0.13146555,0.131441637,0.13147042,0.998887459,0.998887428,0.999026494,0.999999969,0.997913871,0.997913841,0.000113897,0.0001139,-9.97E-05,-3.13E-09,0.000213569,0.000213572
rFEF,lPFCDL,0.159713452,0.159680105,0.120017631,0.15971347,0.150073592,0.14936996,0.099459574,0.150073577,1,1,0.05503672,1,0.05708465,0.057084205,0.000222357,0.000222476,-0.312045268,-1.18E-07,0.311290949,0.31129111,rFEF,lPFCDL,0.159713452,0.159680105,0.120017631,0.15971347,0.150073592,0.14936996,0.099459574,0.150073577,0.997828025,0.997826865,0.000146374,0.999998843,0.000151821,0.00015182,0.000222357,0.000222476,-0.312045268,-1.18E-07,0.311290949,0.31129111
rFEF,lPFCDM,0.148937155,0.148939055,0.14893715,0.148937156,0.135327421,0.135332122,0.135327418,0.13532742,1,1,1,1,1,1,-1.40E-05,-1.40E-05,-1.41E-05,-6.14E-09,3.52E-08,4.14E-08,rFEF,lPFCDM,0.148937155,0.148939055,0.14893715,0.148937156,0.135327421,0.135332122,0.135327418,0.13532742,0.999863068,0.999863128,0.999862724,0.99999994,0.999999656,0.999999596,-1.40E-05,-1.40E-05,-1.41E-05,-6.14E-09,3.52E-08,4.14E-08
rFEF,lPFCM,0.133208914,0.133203528,0.133181092,0.133208915,0.114176247,0.114170387,0.114149859,0.114176248,1,1,1,1,1,1,4.71E-05,4.71E-05,-0.000196201,-1.51E-08,0.000243295,0.00024331,rFEF,lPFCM,0.133208914,0.133203528,0.133181092,0.133208915,0.114176247,0.114170387,0.114149859,0.114176248,0.999539979,0.999539831,0.998083514,0.999999853,0.997623502,0.997623355,4.71E-05,4.71E-05,-0.000196201,-1.51E-08,0.000243295,0.00024331
rFEF,lPFCORB,0.163114634,0.163468979,0.163129148,0.163114634,0.137386079,0.137243637,0.137419627,0.137386079,1,1,1,1,1,1,-0.002576229,-0.002576226,-0.002470401,-2.37E-09,-0.000105459,-0.000105456,rFEF,lPFCORB,0.163114634,0.163468979,0.163129148,0.163114634,0.137386079,0.137243637,0.137419627,0.137386079,0.974839667,0.97483969,0.975872899,0.999999977,0.998969883,0.998969906,-0.002576229,-0.002576226,-0.002470401,-2.37E-09,-0.000105459,-0.000105456
rFEF,lTCC,0.136968518,0.136984649,0.136994776,0.136968518,0.118463523,0.11848036,0.118478662,0.118463522,1,1,1,1,1,1,-0.000135931,-0.00013593,8.53E-05,-1.40E-09,-0.000221273,-0.000221272,rFEF,lTCC,0.136968518,0.136984649,0.136994776,0.136968518,0.118463523,0.11848036,0.118478662,0.118463522,0.998672227,0.998672241,0.999166453,0.999999986,0.997838613,0.997838627,-0.000135931,-0.00013593,8.53E-05,-1.40E-09,-0.000221273,-0.000221272
rFEF,lTCI,0.142051041,0.142051881,0.142051037,0.142051042,0.130359073,0.130360198,0.13035907,0.130359074,1,1,1,1,1,1,-6.43E-06,-6.43E-06,-6.47E-06,-8.06E-09,3.61E-08,4.42E-08,rFEF,lTCI,0.142051041,0.142051881,0.142051037,0.142051042,0.130359073,0.130360198,0.13035907,0.130359074,0.999937153,0.999937232,0.9999368,0.999999921,0.999999647,0.999999568,-6.43E-06,-6.43E-06,-6.47E-06,-8.06E-09,3.61E-08,4.42E-08
rFEF,lTCS,0.135524723,0.135530582,0.13551796,0.135524724,0.133514605,0.133519373,0.133515159,0.133514605,1,1,1,1,1,1,-4.38E-05,-4.38E-05,-9.44E-05,-7.65E-09,5.06E-05,5.06E-05,rFEF,lTCS,0.135524723,0.135530582,0.13551796,0.135524724,0.133514605,0.133519373,0.133515159,0.133514605,0.999572083,0.999572157,0.999078113,0.999999925,0.99950602,0.999505946,-4.38E-05,-4.38E-05,-9.44E-05,-7.65E-09,5.06E-05,5.06E-05
rFEF,lV1,0.132149129,0.131596646,0.132149224,0.132149128,0.118430226,0.117690653,0.118430373,0.118430226,1,1,1,1,1,1,0.00467183,0.004671821,0.004672634,8.39E-09,-8.05E-07,-8.13E-07,rFEF,lV1,0.132149129,0.131596646,0.132149224,0.132149128,0.118430226,0.117690653,0.118430373,0.118430226,0.954390655,0.954390738,0.95438281,0.999999918,0.999992138,0.999992056,0.00467183,0.004671821,0.004672634,8.39E-09,-8.05E-07,-8.13E-07
rFEF,lV2,0.145098579,0.145152857,0.145117577,0.145098579,0.125474068,0.125545773,0.125489116,0.125474069,1,1,1,1,1,1,-0.000431743,-0.000431738,-0.00028061,-4.94E-09,-0.00015115,-0.000151145,rFEF,lV2,0.145098579,0.145152857,0.145117577,0.145098579,0.125474068,0.125545773,0.125489116,0.125474069,0.995782771,0.995782819,0.997259017,0.999999952,0.998523571,0.998523619,-0.000431743,-0.000431738,-0.00028061,-4.94E-09,-0.00015115,-0.000151145
rPCI,rPCM,0.133905207,0.133911764,0.133905207,0.133905299,0.10292086,0.102927367,0.102920859,0.102920627,1,1,1,1,1,1,-6.36E-05,-6.27E-05,-6.36E-05,-8.96E-07,-5.09E-09,8.91E-07,rPCI,rPCM,0.133905207,0.133911764,0.133905207,0.133905299,0.10292086,0.102927367,0.102920859,0.102920627,0.99937871,0.999387464,0.99937876,0.999991245,0.99999995,0.999991294,-6.36E-05,-6.27E-05,-6.36E-05,-8.96E-07,-5.09E-09,8.91E-07
rPCI,rPCS,0.141760699,0.141775226,0.141760699,0.14176055,0.117035969,0.117044054,0.117035969,0.11703583,1,1,1,1,1,1,-0.000123911,-0.000125183,-0.000123912,1.27E-06,7.29E-10,-1.27E-06,rPCI,rPCS,0.141760699,0.141775226,0.141760699,0.14176055,0.117035969,0.117044054,0.117035969,0.11703583,0.998789644,0.998777219,0.998789637,0.999987575,0.999999993,0.999987582,-0.000123911,-0.000125183,-0.000123912,1.27E-06,7.29E-10,-1.27E-06
rPCI,rPFCCL,0.149440721,0.149450941,0.14944072,0.14944066,0.1315098,0.131509079,0.1315098,0.131510016,1,1,1,1,1,1,-7.76E-05,-7.80E-05,-7.76E-05,4.58E-07,2.75E-09,-4.55E-07,rPCI,rPFCCL,0.149440721,0.149450941,0.14944072,0.14944066,0.1315098,0.131509079,0.1315098,0.131510016,0.999242111,0.999237639,0.999242084,0.999995528,0.999999973,0.999995555,-7.76E-05,-7.80E-05,-7.76E-05,4.58E-07,2.75E-09,-4.55E-07
rPCI,rPFCDL,0.143618933,0.143298582,0.14361728,0.147882754,0.118959346,0.118790656,0.11896011,0.124515267,1,1,1,1,1,1,0.00269036,0.037609105,0.002676474,-0.034957244,1.39E-05,0.034970684,rPCI,rPFCDL,0.143618933,0.143298582,0.14361728,0.147882754,0.118959346,0.118790656,0.11896011,0.124515267,0.973725414,0.645241885,0.97386098,0.668705496,0.999864541,0.668585727,0.00269036,0.037609105,0.002676474,-0.034957244,1.39E-05,0.034970684
rPCI,rPFCDM,0.133602574,0.133602043,0.133602574,0.133602653,0.123725884,0.123723658,0.123725884,0.123725808,1,1,1,1,1,1,4.28E-06,4.92E-06,4.28E-06,-6.41E-07,5.60E-10,6.42E-07,rPCI,rPFCDM,0.133602574,0.133602043,0.133602574,0.133602653,0.123725884,0.123723658,0.123725884,0.123725808,0.999958167,0.999951902,0.999958172,0.999993736,0.999999995,0.99999373,4.28E-06,4.92E-06,4.28E-06,-6.41E-07,5.60E-10,6.42E-07
rPCI,rPFCM,0.158706158,0.158708614,0.158706159,0.158706203,0.141817244,0.141817674,0.141817246,0.14181701,1,1,1,1,1,1,-1.73E-05,-1.70E-05,-1.73E-05,-3.15E-07,-9.05E-09,3.06E-07,rPCI,rPFCM,0.158706158,0.158708614,0.158706159,0.158706203,0.141817244,0.141817674,0.141817246,0.14181701,0.999831124,0.999834204,0.999831213,0.99999692,0.999999912,0.999997009,-1.73E-05,-1.70E-05,-1.73E-05,-3.15E-07,-9.05E-09,3.06E-07
rPCI,rPFCORB,0.140247046,0.140415838,0.140247046,0.140246904,0.108149693,0.108154719,0.108149693,0.108149459,1,1,1,1,1,1,-0.00155809,-0.001559401,-0.001558091,1.31E-06,8.48E-10,-1.31E-06,rPCI,rPFCORB,0.140247046,0.140415838,0.140247046,0.140246904,0.108149693,0.108154719,0.108149693,0.108149459,0.984781556,0.984768754,0.984781548,0.999987212,0.999999992,0.999987221,-0.00155809,-0.001559401,-0.001558091,1.31E-06,8.48E-10,-1.31E-06
rPCI,rTCC,0.130059527,0.130060974,0.130059527,0.130059504,0.093700955,0.093708796,0.093700955,0.093701016,1,1,1,1,1,1,-1.54E-05,-1.57E-05,-1.54E-05,2.47E-07,-1.66E-09,-2.48E-07,rPCI,rTCC,0.130059527,0.130060974,0.130059527,0.130059504,0.093700955,0.093708796,0.093700955,0.093701016,0.99984945,0.999847041,0.999849466,0.999997591,0.999999984,0.999997574,-1.54E-05,-1.57E-05,-1.54E-05,2.47E-07,-1.66E-09,-2.48E-07
rPCI,rTCI,0.165817128,0.16581567,0.165817128,0.165817321,0.135151462,0.13515363,0.135151462,0.135151587,1,1,1,1,1,1,1.08E-05,1.22E-05,1.08E-05,-1.42E-06,1.07E-09,1.42E-06,rPCI,rTCI,0.165817128,0.16581567,0.165817128,0.165817321,0.135151462,0.13515363,0.135151462,0.135151587,0.999894811,0.999880942,0.999894822,0.999986131,0.99999999,0.99998612,1.08E-05,1.22E-05,1.08E-05,-1.42E-06,1.07E-09,1.42E-06
rPCI,rTCS,0.136156387,0.136155987,0.136156387,0.136156124,0.135814727,0.135811116,0.135814727,0.135814567,1,1,1,1,1,1,2.94E-06,1.01E-06,2.94E-06,1.94E-06,1.41E-10,-1.94E-06,rPCI,rTCS,0.136156387,0.136155987,0.136156387,0.136156124,0.135814727,0.135811116,0.135814727,0.135814567,0.99997124,0.999990145,0.999971241,0.999981095,0.999999999,0.999981097,2.94E-06,1.01E-06,2.94E-06,1.94E-06,1.41E-10,-1.94E-06
rPCI,rV1,0.13310496,0.132809175,0.13310496,0.133104952,0.114633274,0.113862207,0.114633274,0.114633002,1,1,1,1,1,1,0.002584648,0.002584575,0.002584648,7.64E-08,7.91E-11,-7.63E-08,rPCI,rV1,0.13310496,0.132809175,0.13310496,0.133104952,0.114633274,0.113862207,0.114633274,0.114633002,0.974757465,0.974758183,0.974757466,0.999999254,0.999999999,0.999999255,0.002584648,0.002584575,0.002584648,7.64E-08,7.91E-11,-7.63E-08
rPCI,rV2,0.166607154,0.166896848,0.166607154,0.16660688,0.148461313,0.148506353,0.148461312,0.148461903,1,1,1,1,1,1,-0.001947758,-0.001949594,-0.001947759,1.84E-06,5.86E-10,-1.84E-06,rPCI,rV2,0.166607154,0.166896848,0.166607154,0.16660688,0.148461313,0.148506353,0.148461312,0.148461903,0.980976171,0.980958243,0.980976165,0.999982027,0.999999994,0.999982032,-0.001947758,-0.001949594,-0.001947759,1.84E-06,5.86E-10,-1.84E-06
rPCI,lFEF,0.157451287,0.157449102,0.157451281,0.157451442,0.135750514,0.135741096,0.135750499,0.135750741,1,1,1,1,1,1,1.61E-05,1.72E-05,1.60E-05,-1.14E-06,4.62E-08,1.18E-06,rPCI,lFEF,0.157451287,0.157449102,0.157451281,0.157451442,0.135750514,0.135741096,0.135750499,0.135750741,0.999843004,0.999831913,0.999843456,0.999988909,0.999999548,0.999988457,1.61E-05,1.72E-05,1.60E-05,-1.14E-06,4.62E-08,1.18E-06
rPCI,lPCI,0.106553516,0.106554351,0.106563547,0.106553527,0.105304872,0.105308359,0.105307554,0.105304794,1,1,1,1,1,1,-7.92E-06,-7.81E-06,8.72E-05,-1.06E-07,-9.51E-05,-9.50E-05,rPCI,lPCI,0.106553516,0.106554351,0.106563547,0.106553527,0.105304872,0.105308359,0.105307554,0.105304794,0.999922683,0.999923717,0.999148434,0.999998966,0.999071102,0.999072136,-7.92E-06,-7.81E-06,8.72E-05,-1.06E-07,-9.51E-05,-9.50E-05
rPCI,lPCM,0.166257865,0.166249928,0.166270559,0.166257595,0.137771641,0.137767678,0.137775777,0.137771616,1,1,1,1,1,1,5.75E-05,5.56E-05,0.000149494,1.95E-06,-9.20E-05,-9.39E-05,rPCI,lPCM,0.166257865,0.166249928,0.166270559,0.166257595,0.137771641,0.137767678,0.137775777,0.137771616,0.999438259,0.99945734,0.998539746,0.999980919,0.999101491,0.99908241,5.75E-05,5.56E-05,0.000149494,1.95E-06,-9.20E-05,-9.39E-05
rPCI,lPCS,0.136296723,0.136288199,0.136314149,0.136296763,0.11599388,0.115992029,0.115993562,0.115993821,1,1,1,1,1,1,7.34E-05,7.37E-05,0.000223353,-3.46E-07,-0.000149986,-0.00014964,rPCI,lPCS,0.136296723,0.136288199,0.136314149,0.136296763,0.11599388,0.115992029,0.115993562,0.115993821,0.999283365,0.999279982,0.997818295,0.999996618,0.998534941,0.998538323,7.34E-05,7.37E-05,0.000223353,-3.46E-07,-0.000149986,-0.00014964
rPCI,lPFCCL,0.128972715,0.128981189,0.129009441,0.128972734,0.113509662,0.113514978,0.11354359,0.113509679,1,1,1,1,1,1,-7.45E-05,-7.44E-05,0.000248438,-1.64E-07,-0.000322964,-0.0003228,rPCI,lPFCCL,0.128972715,0.128981189,0.129009441,0.128972734,0.113509662,0.113514978,0.11354359,0.113509679,0.999272002,0.999273603,0.997573266,0.999998398,0.996845307,0.996846909,-7.45E-05,-7.44E-05,0.000248438,-1.64E-07,-0.000322964,-0.0003228
rPCI,lPFCDL,0.141053585,0.140636824,0.162206106,0.141053503,0.115611127,0.115458306,0.137271452,0.11561114,1,1,1,1,1,1,0.003601211,0.003600506,0.169774563,7.05E-07,-0.166402898,-0.166403532,rPCI,lPFCDL,0.141053585,0.140636824,0.162206106,0.141053503,0.115611127,0.115458306,0.137271452,0.11561114,0.964834911,0.964841796,0.038014851,0.999993116,0.041988357,0.041987578,0.003601211,0.003600506,0.169774563,7.05E-07,-0.166402898,-0.166403532
rPCI,lPFCDM,0.156737905,0.156735356,0.1567379,0.156737826,0.132405108,0.132405756,0.132405101,0.132405074,1,1,1,1,1,1,1.92E-05,1.86E-05,1.92E-05,5.91E-07,3.81E-08,-5.53E-07,rPCI,lPFCDM,0.156737905,0.156735356,0.1567379,0.156737826,0.132405108,0.132405756,0.132405101,0.132405074,0.999812272,0.999818046,0.999812645,0.999994226,0.999999627,0.999994599,1.92E-05,1.86E-05,1.92E-05,5.91E-07,3.81E-08,-5.53E-07
rPCI,lPFCM,0.165030486,0.165033612,0.165054894,0.16503058,0.135969819,0.135969613,0.135947942,0.135969905,1,1,1,1,1,1,-2.30E-05,-2.23E-05,0.00015627,-6.95E-07,-0.000179228,-0.000178532,rPCI,lPFCM,0.165030486,0.165033612,0.165054894,0.16503058,0.135969819,0.135969613,0.135947942,0.135969905,0.999775763,0.999782556,0.998473565,0.999993207,0.998249311,0.998256106,-2.30E-05,-2.23E-05,0.00015627,-6.95E-07,-0.000179228,-0.000178532
rPCI,lPFCORB,0.133022159,0.134001589,0.133083017,0.133022125,0.10875767,0.109732047,0.108825508,0.108757653,1,1,1,1,1,1,-0.008950417,-0.008950723,-0.008391679,3.06E-07,-0.000558466,-0.000558772,rPCI,lPFCORB,0.133022159,0.134001589,0.133083017,0.133022125,0.10875767,0.109732047,0.108825508,0.108757653,0.912747701,0.912744737,0.918174683,0.999997011,0.994544962,0.994541974,-0.008950417,-0.008950723,-0.008391679,3.06E-07,-0.000558466,-0.000558772
rPCI,lTCC,0.135625563,0.135629147,0.135621575,0.135625635,0.100104687,0.10010612,0.100107464,0.100104732,1,1,1,1,1,1,-3.57E-05,-3.50E-05,-7.55E-05,-7.15E-07,3.98E-05,4.05E-05,rPCI,lTCC,0.135625563,0.135629147,0.135621575,0.135625635,0.100104687,0.10010612,0.100107464,0.100104732,0.999650845,0.999657833,0.999262351,0.999993012,0.999611499,0.999604511,-3.57E-05,-3.50E-05,-7.55E-05,-7.15E-07,3.98E-05,4.05E-05
rPCI,lTCI,0.141574701,0.141588554,0.141574704,0.141574742,0.124398059,0.124404297,0.124398054,0.124398261,1,1,1,1,1,1,-0.000111173,-0.000110844,-0.00011115,-3.29E-07,-2.27E-08,3.06E-07,rPCI,lTCI,0.141574701,0.141588554,0.141574704,0.141574742,0.124398059,0.124404297,0.124398054,0.124398261,0.998914068,0.998917282,0.99891429,0.999996787,0.999999778,0.999997009,-0.000111173,-0.000110844,-0.00011115,-3.29E-07,-2.27E-08,3.06E-07
rPCI,lTCS,0.124549554,0.124555177,0.124559448,0.124549493,0.10959452,0.109594169,0.109594781,0.109594336,1,1,1,1,1,1,-5.12E-05,-5.18E-05,3.89E-05,5.56E-07,-9.01E-05,-9.07E-05,rPCI,lTCS,0.124549554,0.124555177,0.124559448,0.124549493,0.10959452,0.109594169,0.109594781,0.109594336,0.99949961,0.999494175,0.999619984,0.999994565,0.999119596,0.999114161,-5.12E-05,-5.18E-05,3.89E-05,5.56E-07,-9.01E-05,-9.07E-05
rPCI,lV1,0.135844333,0.13592855,0.135844269,0.135844406,0.111529443,0.111013356,0.111529407,0.111529418,1,1,1,1,1,1,-0.000755597,-0.000754943,-0.000756164,-6.52E-07,5.66E-07,1.22E-06,rPCI,lV1,0.135844333,0.13592855,0.135844269,0.135844406,0.111529443,0.111013356,0.111529407,0.111529418,0.992619465,0.992625846,0.992613922,0.999993632,0.999994471,0.999988103,-0.000755597,-0.000754943,-0.000756164,-6.52E-07,5.66E-07,1.22E-06
rPCI,lV2,0.154490563,0.154272635,0.154502402,0.154490628,0.119809807,0.119643165,0.119794985,0.119809785,1,1,1,1,1,1,0.001817182,0.001817721,0.001916022,-5.38E-07,-9.87E-05,-9.81E-05,rPCI,lV2,0.154490563,0.154272635,0.154502402,0.154490628,0.119809807,0.119643165,0.119794985,0.119809785,0.982251296,0.982246032,0.98128608,0.999994741,0.999036302,0.999041561,0.001817182,0.001817721,0.001916022,-5.38E-07,-9.87E-05,-9.81E-05
