ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF
rPCI,lPFCORB,0.13850781,0.13889284,0.138528149,0.138507721,0.116297302,0.116506939,0.116318562,0.116297273,1,1,1,1,1,1,-0.003306251,-0.003307021,-0.003131318,7.71E-07,-0.000174788,-0.000175559,rPCI,lPFCORB,0.13850781,0.13889284,0.138528149,0.138507721,0.116297302,0.116506939,0.116318562,0.116297273,0.938202264,0.938187892,0.941465911,0.99998558,0.996729742,0.996715323,-0.003306251,-0.003307021,-0.003131318,7.71E-07,-0.000174788,-0.000175559
rPCI,lTCC,0.143009581,0.143011634,0.143009182,0.143009541,0.118776709,0.118771353,0.118773263,0.118776685,1,1,1,1,1,1,-1.73E-05,-1.76E-05,-2.06E-05,3.33E-07,3.36E-06,3.03E-06,rPCI,lTCC,0.143009581,0.143011634,0.143009182,0.143009541,0.118776709,0.118771353,0.118773263,0.118776685,0.99967667,0.999670444,0.999613824,0.999993775,0.999937161,0.999943386,-1.73E-05,-1.76E-05,-2.06E-05,3.33E-07,3.36E-06,3.03E-06
rPCI,lTCI,0.141412139,0.141416552,0.141412142,0.141412102,0.12415997,0.124159174,0.124159971,0.124160055,1,1,1,1,1,1,-3.55E-05,-3.58E-05,-3.55E-05,2.98E-07,-2.19E-08,-3.20E-07,rPCI,lTCI,0.141412139,0.141416552,0.141412142,0.141412102,0.12415997,0.124159174,0.124159971,0.124160055,0.999335242,0.999329668,0.999335652,0.999994426,0.99999959,0.999994016,-3.55E-05,-3.58E-05,-3.55E-05,2.98E-07,-2.19E-08,-3.20E-07
rPCI,lTCS,0.139243144,0.13924111,0.1392383,0.139243095,0.114961359,0.114963171,0.114959767,0.114961208,1,1,1,1,1,1,1.77E-05,1.73E-05,-2.44E-05,4.28E-07,4.21E-05,4.17E-05,rPCI,lTCS,0.139243144,0.13924111,0.1392383,0.139243095,0.114961359,0.114963171,0.114959767,0.114961208,0.999669108,0.999677108,0.999542999,0.999992,0.999212099,0.999220099,1.77E-05,1.73E-05,-2.44E-05,4.28E-07,4.21E-05,4.17E-05
rPCI,lV1,0.145052689,0.145710643,0.145052644,0.145052694,0.13337463,0.133528146,0.133374486,0.133374717,1,1,1,1,1,1,-0.004928047,-0.004928012,-0.004928392,-3.31E-08,3.43E-07,3.76E-07,rPCI,lV1,0.145052689,0.145710643,0.145052644,0.145052694,0.13337463,0.133528146,0.133374486,0.133374717,0.908001566,0.90800221,0.907995152,0.999999381,0.999993589,0.99999297,-0.004928047,-0.004928012,-0.004928392,-3.31E-08,3.43E-07,3.76E-07
rPCI,lV2,0.150787537,0.150568902,0.15080807,0.15078751,0.119600212,0.119618889,0.119610012,0.119600135,1,1,1,1,1,1,0.001827074,0.001826854,0.001998583,2.20E-07,-0.000171598,-0.000171818,rPCI,lV2,0.150787537,0.150568902,0.15080807,0.15078751,0.119600212,0.119618889,0.119610012,0.119600135,0.965826052,0.965830158,0.962620354,0.999995879,0.996789429,0.996785308,0.001827074,0.001826854,0.001998583,2.20E-07,-0.000171598,-0.000171818
rPCM,rPCS,0.133657532,0.133658223,0.133657532,0.133657429,0.125410136,0.125411088,0.125410135,0.125410475,1,1,1,1,1,1,-5.50E-06,-6.33E-06,-5.51E-06,8.29E-07,4.39E-09,-8.24E-07,rPCM,rPCS,0.133657532,0.133658223,0.133657532,0.133657429,0.125410136,0.125411088,0.125410135,0.125410475,0.999897056,0.999881552,0.999896974,0.999984496,0.999999918,0.999984578,-5.50E-06,-6.33E-06,-5.51E-06,8.29E-07,4.39E-09,-8.24E-07
rPCM,rPFCCL,0.138847339,0.138845591,0.138847339,0.138847212,0.120813934,0.120817229,0.120813934,0.12081389,1,1,1,1,1,1,1.45E-05,1.34E-05,1.45E-05,1.05E-06,5.24E-10,-1.05E-06,rPCM,rPFCCL,0.138847339,0.138845591,0.138847339,0.138847212,0.120813934,0.120817229,0.120813934,0.12081389,0.999729434,0.999749106,0.999729444,0.999980328,0.99999999,0.999980337,1.45E-05,1.34E-05,1.45E-05,1.05E-06,5.24E-10,-1.05E-06
rPCM,rPFCDL,0.128905526,0.129361351,0.12890319,0.133764925,0.11808579,0.118419436,0.118086426,0.121818055,1,1,1,1,1,1,-0.003852912,0.03663984,-0.00387265,-0.040487902,1.98E-05,0.040507262,rPCM,rPFCDL,0.128905526,0.129361351,0.12890319,0.133764925,0.11808579,0.118419436,0.118086426,0.121818055,0.928010327,0.390279535,0.927642549,0.342457817,0.999629992,0.342227109,-0.003852912,0.03663984,-0.00387265,-0.040487902,1.98E-05,0.040507262
rPCM,rPFCDM,0.159022963,0.159018732,0.159022963,0.159022904,0.12541967,0.125420193,0.125419669,0.125419731,1,1,1,1,1,1,3.37E-05,3.33E-05,3.37E-05,4.67E-07,3.21E-10,-4.66E-07,rPCM,rPFCDM,0.159022963,0.159018732,0.159022963,0.159022904,0.12541967,0.125420193,0.125419669,0.125419731,0.999369063,0.999377795,0.999369069,0.999991268,0.999999994,0.999991274,3.37E-05,3.33E-05,3.37E-05,4.67E-07,3.21E-10,-4.66E-07
rPCM,rPFCM,0.13589018,0.135891009,0.135890178,0.135890289,0.121632571,0.121631876,0.121632572,0.121632802,1,1,1,1,1,1,-6.81E-06,-5.91E-06,-6.83E-06,-8.98E-07,1.43E-08,9.12E-07,rPCM,rPFCM,0.13589018,0.135891009,0.135890178,0.135890289,0.121632571,0.121631876,0.121632572,0.121632802,0.999872563,0.999889363,0.999872296,0.999983201,0.999999733,0.999982933,-6.81E-06,-5.91E-06,-6.83E-06,-8.98E-07,1.43E-08,9.12E-07
rPCM,rPFCORB,0.143772859,0.143398627,0.143772858,0.143772665,0.120666619,0.120514462,0.120666618,0.120666183,1,1,1,1,1,1,0.003101914,0.003100307,0.003101908,1.61E-06,5.68E-09,-1.61E-06,rPCM,rPFCORB,0.143772859,0.143398627,0.143772858,0.143772665,0.120666619,0.120514462,0.120666618,0.120666183,0.942014603,0.94204458,0.942014709,0.999969858,0.999999894,0.999969965,0.003101914,0.003100307,0.003101908,1.61E-06,5.68E-09,-1.61E-06
rPCM,rTCC,0.155804245,0.155806144,0.155804244,0.155804151,0.138564199,0.138561772,0.138564199,0.1385646,1,1,1,1,1,1,-1.37E-05,-1.44E-05,-1.37E-05,6.83E-07,1.11E-08,-6.71E-07,rPCM,rTCC,0.155804245,0.155806144,0.155804244,0.155804151,0.138564199,0.138561772,0.138564199,0.1385646,0.999743701,0.999730932,0.999743494,0.99998723,0.999999793,0.999987438,-1.37E-05,-1.44E-05,-1.37E-05,6.83E-07,1.11E-08,-6.71E-07
rPCM,rTCI,0.133562915,0.133558629,0.133562915,0.13356299,0.114305374,0.114299178,0.114305374,0.114305227,1,1,1,1,1,1,3.75E-05,3.81E-05,3.75E-05,-6.52E-07,1.67E-09,6.54E-07,rPCM,rTCI,0.133562915,0.133558629,0.133562915,0.13356299,0.114305374,0.114299178,0.114305374,0.114305227,0.999298693,0.999286496,0.999298724,0.999987804,0.999999969,0.999987773,3.75E-05,3.81E-05,3.75E-05,-6.52E-07,1.67E-09,6.54E-07
rPCM,rTCS,0.15419171,0.154189634,0.15419171,0.154191548,0.135449055,0.13545133,0.135449054,0.135449097,1,1,1,1,1,1,1.53E-05,1.41E-05,1.53E-05,1.19E-06,-9.91E-10,-1.19E-06,rPCM,rTCS,0.15419171,0.154189634,0.15419171,0.154191548,0.135449055,0.13545133,0.135449054,0.135449097,0.99971345,0.99973578,0.999713431,0.99997767,0.999999981,0.999977651,1.53E-05,1.41E-05,1.53E-05,1.19E-06,-9.91E-10,-1.19E-06
rPCM,rV1,0.138006772,0.137949281,0.13800677,0.138006641,0.118806631,0.118983955,0.11880663,0.11880658,1,1,1,1,1,1,0.000483317,0.000482215,0.000483303,1.10E-06,1.34E-08,-1.09E-06,rPCM,rV1,0.138006772,0.137949281,0.13800677,0.138006641,0.118806631,0.118983955,0.11880663,0.11880658,0.990957377,0.990977981,0.990957629,0.999979377,0.999999748,0.999979629,0.000483317,0.000482215,0.000483303,1.10E-06,1.34E-08,-1.09E-06
rPCM,rV2,0.151816767,0.151655293,0.151816767,0.151816834,0.124902259,0.12466187,0.124902259,0.124901927,1,1,1,1,1,1,0.001293459,0.001293993,0.001293457,-5.32E-07,2.25E-09,5.34E-07,rPCM,rV2,0.151816767,0.151655293,0.151816767,0.151816834,0.124902259,0.12466187,0.124902259,0.124901927,0.975803189,0.975793206,0.975803231,0.999990054,0.999999958,0.999990012,0.001293459,0.001293993,0.001293457,-5.32E-07,2.25E-09,5.34E-07
rPCM,lFEF,0.160832719,0.160832896,0.160832725,0.160832743,0.12877599,0.128781765,0.128775992,0.1287761,1,1,1,1,1,1,-1.37E-06,-1.18E-06,-1.33E-06,-1.84E-07,-4.04E-08,1.44E-07,rPCM,lFEF,0.160832719,0.160832896,0.160832725,0.160832743,0.12877599,0.128781765,0.128775992,0.1287761,0.999974394,0.999977842,0.99997515,0.999996551,0.999999244,0.999997307,-1.37E-06,-1.18E-06,-1.33E-06,-1.84E-07,-4.04E-08,1.44E-07
rPCM,lPCI,0.140900477,0.140892877,0.140908052,0.140900476,0.121226536,0.12121858,0.121238602,0.121225731,1,1,1,1,1,1,6.27E-05,6.27E-05,0.000125125,5.02E-09,-6.25E-05,-6.25E-05,rPCM,lPCI,0.140900477,0.140892877,0.140908052,0.140900476,0.121226536,0.12121858,0.121238602,0.121225731,0.998827496,0.998827586,0.997658915,0.999999906,0.998831397,0.998831299,6.27E-05,6.27E-05,0.000125125,5.02E-09,-6.25E-05,-6.25E-05
rPCM,lPCM,0.145704951,0.145696298,0.145711783,0.145704929,0.125730221,0.125730054,0.125754882,0.125730012,1,1,1,1,1,1,6.88E-05,6.86E-05,0.000123089,1.82E-07,-5.43E-05,-5.45E-05,rPCM,lPCM,0.145704951,0.145696298,0.145711783,0.145704929,0.125730221,0.125730054,0.125754882,0.125730012,0.998712899,0.998716296,0.997697022,0.999996601,0.998983995,0.998980596,6.88E-05,6.86E-05,0.000123089,1.82E-07,-5.43E-05,-5.45E-05
rPCM,lPCS,0.131623447,0.131632686,0.131616144,0.131623479,0.112963863,0.112969371,0.112984901,0.112963787,1,1,1,1,1,1,-8.17E-05,-8.15E-05,-0.00014635,-2.86E-07,6.46E-05,6.49E-05,rPCM,lPCS,0.131623447,0.131632686,0.131616144,0.131623479,0.112963863,0.112969371,0.112984901,0.112963787,0.99847048,0.998475824,0.997261799,0.999994655,0.998791143,0.998785799,-8.17E-05,-8.15E-05,-0.00014635,-2.86E-07,6.46E-05,6.49E-05
rPCM,lPFCCL,0.144365965,0.144353173,0.14436109,0.144365907,0.120668231,0.120658187,0.120669466,0.120668206,1,1,1,1,1,1,0.000105966,0.00010548,6.56E-05,4.85E-07,4.04E-05,3.99E-05,rPCM,lPFCCL,0.144365965,0.144353173,0.14436109,0.144365907,0.120668231,0.120658187,0.120669466,0.120668206,0.998017391,0.99802647,0.998772969,0.999990921,0.999244462,0.999253541,0.000105966,0.00010548,6.56E-05,4.85E-07,4.04E-05,3.99E-05
rPCM,lPFCDL,0.149884171,0.149744743,0.130877246,0.14988392,0.12217792,0.122072693,0.116751011,0.1221775,1,1,0.082115575,1,0.074427754,0.074440191,0.001141154,0.001139108,-0.157892524,2.05E-06,0.158987729,0.158985922,rPCM,lPFCDL,0.149884171,0.149744743,0.130877246,0.14988392,0.12217792,0.122072693,0.116751011,0.1221775,0.978651648,0.978689906,0.000218392,0.999961707,0.000197421,0.000197454,0.001141154,0.001139108,-0.157892524,2.05E-06,0.158987729,0.158985922
rPCM,lPFCDM,0.150666429,0.150667559,0.150666428,0.150666456,0.127731963,0.127731868,0.127731961,0.127731953,1,1,1,1,1,1,-8.84E-06,-8.63E-06,-8.85E-06,-2.10E-07,1.06E-08,2.20E-07,rPCM,lPFCDM,0.150666429,0.150667559,0.150666428,0.150666456,0.127731963,0.127731868,0.127731961,0.127731953,0.999834585,0.999838511,0.999834386,0.999996074,0.999999801,0.999995875,-8.84E-06,-8.63E-06,-8.85E-06,-2.10E-07,1.06E-08,2.20E-07
rPCM,lPFCM,0.143952057,0.143956559,0.143944377,0.14395182,0.121851053,0.121856093,0.121846559,0.121850994,1,1,1,1,1,1,-3.69E-05,-3.89E-05,-9.99E-05,1.95E-06,6.30E-05,6.11E-05,rPCM,lPFCM,0.143952057,0.143956559,0.143944377,0.14395182,0.121851053,0.121856093,0.121846559,0.121850994,0.999309188,0.999272749,0.99813042,0.999963561,0.998821219,0.998857659,-3.69E-05,-3.89E-05,-9.99E-05,1.95E-06,6.30E-05,6.11E-05
rPCM,lPFCORB,0.134306216,0.134263869,0.134315987,0.134306325,0.116194042,0.116291039,0.116208875,0.116193954,1,1,1,1,1,1,0.000364128,0.000365069,0.000448118,-9.42E-07,-8.40E-05,-8.31E-05,rPCM,lPFCORB,0.134306216,0.134263869,0.134315987,0.134306325,0.116194042,0.116291039,0.116208875,0.116193954,0.993187282,0.993169663,0.991615904,0.999982376,0.998427461,0.998445084,0.000364128,0.000365069,0.000448118,-9.42E-07,-8.40E-05,-8.31E-05
rPCM,lTCC,0.14949231,0.149494951,0.149490522,0.149492238,0.125831736,0.125833816,0.125826309,0.125831282,1,1,1,1,1,1,-2.10E-05,-2.16E-05,-3.52E-05,5.76E-07,1.42E-05,1.36E-05,rPCM,lTCC,0.14949231,0.149494951,0.149490522,0.149492238,0.125831736,0.125833816,0.125826309,0.125831282,0.999607489,0.99959671,0.999341699,0.999989221,0.999734216,0.999744995,-2.10E-05,-2.16E-05,-3.52E-05,5.76E-07,1.42E-05,1.36E-05
rPCM,lTCI,0.133716476,0.133714128,0.133716473,0.133716746,0.127915906,0.127912205,0.127915911,0.127915876,1,1,1,1,1,1,1.83E-05,2.05E-05,1.83E-05,-2.11E-06,1.59E-08,2.13E-06,rPCM,lTCI,0.133716476,0.133714128,0.133716473,0.133716746,0.127915906,0.127912205,0.127915911,0.127915876,0.999656856,0.999617314,0.999657153,0.999960459,0.999999702,0.999960162,1.83E-05,2.05E-05,1.83E-05,-2.11E-06,1.59E-08,2.13E-06
rPCM,lTCS,0.131458594,0.131451944,0.131458738,0.131458464,0.117025785,0.117022477,0.117028719,0.117025787,1,1,1,1,1,1,5.68E-05,5.57E-05,5.80E-05,1.11E-06,-1.23E-06,-2.34E-06,rPCM,lTCS,0.131458594,0.131451944,0.131458738,0.131458464,0.117025785,0.117022477,0.117028719,0.117025787,0.99893716,0.998958008,0.998914229,0.999979152,0.999977056,0.999956209,5.68E-05,5.57E-05,5.80E-05,1.11E-06,-1.23E-06,-2.34E-06
rPCM,lV1,0.129100888,0.128188715,0.129101028,0.129101075,0.118639338,0.118809998,0.118639435,0.118639393,1,1,1,1,1,1,0.007679599,0.00768117,0.007680778,-1.57E-06,-1.18E-06,3.91E-07,rPCM,lV1,0.129100888,0.128188715,0.129101028,0.129101075,0.118639338,0.118809998,0.118639435,0.118639393,0.857088652,0.857059727,0.857066949,0.999970547,0.999977867,0.99999268,0.007679599,0.00768117,0.007680778,-1.57E-06,-1.18E-06,3.91E-07
rPCM,lV2,0.14346993,0.143704568,0.143495713,0.143469919,0.118315451,0.118352306,0.118317221,0.118314973,1,1,1,1,1,1,-0.001981945,-0.001982042,-0.001764148,9.29E-08,-0.000217815,-0.000217909,rPCM,lV2,0.14346993,0.143704568,0.143495713,0.143469919,0.118315451,0.118352306,0.118317221,0.118314973,0.962931323,0.962929511,0.967002335,0.999998261,0.995924712,0.995922965,-0.001981945,-0.001982042,-0.001764148,9.29E-08,-0.000217815,-0.000217909
rPCS,rPFCCL,0.136367181,0.136364325,0.136367181,0.136367173,0.123536753,0.12352667,0.123536754,0.123536574,1,1,1,1,1,1,2.31E-05,2.30E-05,2.31E-05,6.53E-08,-1.87E-10,-6.55E-08,rPCS,rPFCCL,0.136367181,0.136364325,0.136367181,0.136367173,0.123536753,0.12352667,0.123536754,0.123536574,0.999567667,0.999568888,0.999567663,0.999998779,0.999999997,0.999998775,2.31E-05,2.30E-05,2.31E-05,6.53E-08,-1.87E-10,-6.55E-08
rPCS,rPFCDL,0.133119597,0.132963576,0.133119704,0.134681731,0.112202743,0.112263385,0.112202715,0.120226744,1,1,1,1,1,1,0.001389519,0.014765079,0.001390474,-0.013427682,-9.56E-07,0.013426761,rPCS,rPFCDL,0.133119597,0.132963576,0.133119704,0.134681731,0.112202743,0.112263385,0.112202715,0.120226744,0.974006815,0.729171603,0.973988947,0.752862121,0.999982121,0.75287851,0.001389519,0.014765079,0.001390474,-0.013427682,-9.56E-07,0.013426761
rPCS,rPFCDM,0.155450164,0.155452098,0.155450164,0.155449969,0.132882729,0.132887576,0.132882729,0.132882647,1,1,1,1,1,1,-1.45E-05,-1.60E-05,-1.45E-05,1.47E-06,9.49E-10,-1.47E-06,rPCS,rPFCDM,0.155450164,0.155452098,0.155450164,0.155449969,0.132882729,0.132887576,0.132882729,0.132882647,0.999727825,0.999700333,0.999727807,0.999972508,0.999999982,0.999972526,-1.45E-05,-1.60E-05,-1.45E-05,1.47E-06,9.49E-10,-1.47E-06
rPCS,rPFCM,0.1447285,0.144722535,0.144728501,0.144728715,0.131723064,0.131712292,0.131723063,0.131723106,1,1,1,1,1,1,4.53E-05,4.69E-05,4.53E-05,-1.63E-06,-5.94E-09,1.62E-06,rPCS,rPFCM,0.1447285,0.144722535,0.144728501,0.144728715,0.131723064,0.131712292,0.131723063,0.131723106,0.999153005,0.999122568,0.999152894,0.999969564,0.999999889,0.999969675,4.53E-05,4.69E-05,4.53E-05,-1.63E-06,-5.94E-09,1.62E-06
rPCS,rPFCORB,0.149090944,0.149114399,0.149090944,0.149091013,0.12309897,0.122753244,0.12309897,0.123099161,1,1,1,1,1,1,-0.00019072,-0.000190154,-0.00019072,-5.65E-07,-1.72E-10,5.65E-07,rPCS,rPFCORB,0.149090944,0.149114399,0.149090944,0.149091013,0.12309897,0.122753244,0.12309897,0.123099161,0.99643166,0.996442253,0.996431663,0.999989424,0.999999997,0.999989427,-0.00019072,-0.000190154,-0.00019072,-5.65E-07,-1.72E-10,5.65E-07
rPCS,rTCC,0.156554445,0.156543658,0.156554445,0.156554506,0.128732451,0.128732308,0.128732451,0.128732344,1,1,1,1,1,1,8.38E-05,8.42E-05,8.38E-05,-4.77E-07,-9.39E-10,4.76E-07,rPCS,rTCC,0.156554445,0.156543658,0.156554445,0.156554506,0.128732451,0.128732308,0.128732451,0.128732344,0.998432984,0.998424056,0.998432967,0.999991072,0.999999982,0.99999109,8.38E-05,8.42E-05,8.38E-05,-4.77E-07,-9.39E-10,4.76E-07
rPCS,rTCI,0.150485709,0.150492708,0.150485709,0.150485682,0.121855791,0.121859703,0.121855791,0.121855835,1,1,1,1,1,1,-5.74E-05,-5.76E-05,-5.74E-05,2.24E-07,-7.78E-10,-2.24E-07,rPCS,rTCI,0.150485709,0.150492708,0.150485709,0.150485682,0.121855791,0.121859703,0.121855791,0.121855835,0.998925906,0.998921721,0.998925921,0.999995814,0.999999985,0.9999958,-5.74E-05,-5.76E-05,-5.74E-05,2.24E-07,-7.78E-10,-2.24E-07
rPCS,rTCS,0.146165114,0.146165576,0.146165114,0.146164972,0.135353418,0.135352985,0.135353418,0.135353288,1,1,1,1,1,1,-3.42E-06,-4.46E-06,-3.41E-06,1.05E-06,-1.13E-09,-1.05E-06,rPCS,rTCS,0.146165114,0.146165576,0.146165114,0.146164972,0.135353418,0.135352985,0.135353418,0.135353288,0.999936091,0.999916521,0.999936112,0.999980431,0.999999979,0.99998041,-3.42E-06,-4.46E-06,-3.41E-06,1.05E-06,-1.13E-09,-1.05E-06
rPCS,rV1,0.15577989,0.155140734,0.15577989,0.155780202,0.128117625,0.128278877,0.128117625,0.128117903,1,1,1,1,1,1,0.004983417,0.004985845,0.004983416,-2.43E-06,9.93E-10,2.44E-06,rPCS,rV1,0.15577989,0.155140734,0.15577989,0.155780202,0.128117625,0.128278877,0.128117625,0.128117903,0.90697257,0.906927453,0.906972589,0.999954443,0.999999981,0.999954425,0.004983417,0.004985845,0.004983416,-2.43E-06,9.93E-10,2.44E-06
rPCS,rV2,0.140949793,0.140998331,0.140949793,0.140950005,0.126759472,0.126885527,0.126759473,0.126760185,1,1,1,1,1,1,-0.000382551,-0.000380883,-0.000382552,-1.67E-06,5.01E-10,1.67E-06,rPCS,rV2,0.140949793,0.140998331,0.140949793,0.140950005,0.126759472,0.126885527,0.126759473,0.126760185,0.992842589,0.992873807,0.99284258,0.999968785,0.999999991,0.999968776,-0.000382551,-0.000380883,-0.000382552,-1.67E-06,5.01E-10,1.67E-06
rPCS,lFEF,0.136063372,0.136076125,0.136063374,0.136063445,0.120857707,0.120863019,0.120857718,0.120857825,1,1,1,1,1,1,-0.000105473,-0.000104869,-0.000105458,-6.04E-07,-1.51E-08,5.89E-07,rPCS,lFEF,0.136063372,0.136076125,0.136063374,0.136063445,0.120857707,0.120863019,0.120857718,0.120857825,0.998026606,0.998037908,0.998026889,0.999988699,0.999999718,0.999988981,-0.000105473,-0.000104869,-0.000105458,-6.04E-07,-1.51E-08,5.89E-07
rPCS,lPCI,0.158850467,0.158859427,0.158861772,0.158850525,0.135222266,0.135232446,0.135223356,0.135222344,1,1,1,1,1,1,-6.62E-05,-6.58E-05,1.73E-05,-4.31E-07,-8.36E-05,-8.31E-05,rPCS,lPCI,0.158850467,0.158859427,0.158861772,0.158850525,0.135222266,0.135232446,0.135223356,0.135222344,0.998760865,0.998768925,0.99967567,0.99999194,0.998436482,0.998444542,-6.62E-05,-6.58E-05,1.73E-05,-4.31E-07,-8.36E-05,-8.31E-05
rPCS,lPCM,0.137857183,0.137862136,0.137869771,0.137857164,0.122047634,0.122051203,0.122047381,0.122047581,1,1,1,1,1,1,-4.06E-05,-4.07E-05,6.25E-05,1.51E-07,-0.000103098,-0.000103249,rPCS,lPCM,0.137857183,0.137862136,0.137869771,0.137857164,0.122047634,0.122051203,0.122047381,0.122047581,0.999241041,0.999238224,0.998830025,0.999997184,0.998071038,0.998068221,-4.06E-05,-4.07E-05,6.25E-05,1.51E-07,-0.000103098,-0.000103249
rPCS,lPCS,0.148168959,0.148174087,0.148160096,0.148168856,0.121354945,0.121360456,0.1213295,0.121354986,1,1,1,1,1,1,-4.22E-05,-4.31E-05,-0.000115245,8.47E-07,7.30E-05,7.22E-05,rPCS,lPCS,0.148168959,0.148174087,0.148160096,0.148168856,0.121354945,0.121360456,0.1213295,0.121354986,0.999209775,0.999193927,0.997843779,0.999984151,0.998634054,0.998649904,-4.22E-05,-4.31E-05,-0.000115245,8.47E-07,7.30E-05,7.22E-05
rPCS,lPFCCL,0.148365093,0.148362288,0.148343829,0.148364878,0.121523399,0.121526019,0.121521318,0.121523387,1,1,1,1,1,1,2.31E-05,2.13E-05,-0.000151828,1.76E-06,0.000174894,0.000173132,rPCS,lPFCCL,0.148365093,0.148362288,0.148343829,0.148364878,0.121523399,0.121526019,0.121521318,0.121523387,0.999568478,0.999601447,0.997159317,0.999967031,0.99672776,0.996760728,2.31E-05,2.13E-05,-0.000151828,1.76E-06,0.000174894,0.000173132
rPCS,lPFCDL,0.137183145,0.137193952,0.131929983,0.137183047,0.123347169,0.123573156,0.109101149,0.123347186,1,1,1,1,1,1,-8.75E-05,-8.83E-05,-0.045139729,7.98E-07,0.04509338,0.045092532,rPCS,lPFCDL,0.137183145,0.137193952,0.131929983,0.137183047,0.123347169,0.123573156,0.109101149,0.123347186,0.998362992,0.998348078,0.289888981,0.999985072,0.290384381,0.290393457,-8.75E-05,-8.83E-05,-0.045139729,7.98E-07,0.04509338,0.045092532
rPCS,lPFCDM,0.139727245,0.139729573,0.139727245,0.139727491,0.115193501,0.115200614,0.115193502,0.115193835,1,1,1,1,1,1,-2.02E-05,-1.81E-05,-2.02E-05,-2.13E-06,-6.35E-10,2.13E-06,rPCS,lPFCDM,0.139727245,0.139729573,0.139727245,0.139727491,0.115193501,0.115200614,0.115193502,0.115193835,0.999622098,0.999662001,0.99962211,0.999960096,0.999999988,0.999960108,-2.02E-05,-1.81E-05,-2.02E-05,-2.13E-06,-6.35E-10,2.13E-06
rPCS,lPFCM,0.146362707,0.146367011,0.146367474,0.14636277,0.127345454,0.127348024,0.127333011,0.12734563,1,1,1,1,1,1,-3.38E-05,-3.33E-05,3.63E-06,-4.94E-07,-3.74E-05,-3.69E-05,rPCS,lPFCM,0.146362707,0.146367011,0.146367474,0.14636277,0.127345454,0.127348024,0.127333011,0.12734563,0.999367874,0.999377124,0.999932081,0.999990751,0.999299917,0.999309168,-3.38E-05,-3.33E-05,3.63E-06,-4.94E-07,-3.74E-05,-3.69E-05
rPCS,lPFCORB,0.168125453,0.168136983,0.168136373,0.168125208,0.128371652,0.128511994,0.128373766,0.128371241,1,1,1,1,1,1,-8.97E-05,-9.16E-05,-4.75E-06,1.91E-06,-8.50E-05,-8.69E-05,rPCS,lPFCORB,0.168125453,0.168136983,0.168136373,0.168125208,0.128371652,0.128511994,0.128373766,0.128371241,0.998321236,0.998285511,0.999911113,0.999964258,0.998409268,0.998373524,-8.97E-05,-9.16E-05,-4.75E-06,1.91E-06,-8.50E-05,-8.69E-05
rPCS,lTCC,0.149103605,0.149107162,0.149096396,0.149103605,0.136694494,0.136699276,0.136692429,0.136694595,1,1,1,1,1,1,-2.60E-05,-2.60E-05,-7.87E-05,5.39E-09,5.27E-05,5.27E-05,rPCS,lTCC,0.149103605,0.149107162,0.149096396,0.149103605,0.136694494,0.136699276,0.136692429,0.136694595,0.999513496,0.999513396,0.998527217,0.999999899,0.999013706,0.999013808,-2.60E-05,-2.60E-05,-7.87E-05,5.39E-09,5.27E-05,5.27E-05
rPCS,lTCI,0.138356422,0.138369376,0.138356421,0.138356475,0.122079905,0.122085929,0.122079906,0.122079863,1,1,1,1,1,1,-0.000106063,-0.000105622,-0.000106068,-4.41E-07,4.78E-09,4.46E-07,rPCS,lTCI,0.138356422,0.138369376,0.138356421,0.138356475,0.122079905,0.122085929,0.122079906,0.122079863,0.998015572,0.99802382,0.998015483,0.999991752,0.999999911,0.999991662,-0.000106063,-0.000105622,-0.000106068,-4.41E-07,4.78E-09,4.46E-07
rPCS,lTCS,0.127123421,0.127108042,0.127121032,0.127123266,0.10624403,0.106224194,0.106248312,0.106243765,1,1,1,1,1,1,0.000144702,0.000143244,0.000122214,1.46E-06,2.25E-05,2.10E-05,rPCS,lTCS,0.127123421,0.127108042,0.127121032,0.127123266,0.10624403,0.106224194,0.106248312,0.106243765,0.997292634,0.997319922,0.997713386,0.999972712,0.99957934,0.999606627,0.000144702,0.000143244,0.000122214,1.46E-06,2.25E-05,2.10E-05
rPCS,lV1,0.16250035,0.162197129,0.162500392,0.1625004,0.127241926,0.127243168,0.127241904,0.127241741,1,1,1,1,1,1,0.00238193,0.002382322,0.002382264,-3.90E-07,-3.33E-07,5.69E-08,rPCS,lV1,0.16250035,0.162197129,0.162500392,0.1625004,0.127241926,0.127243168,0.127241904,0.127241741,0.955457447,0.955450127,0.955451218,0.999992701,0.999993766,0.999998935,0.00238193,0.002382322,0.002382264,-3.90E-07,-3.33E-07,5.69E-08
