ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF
rFEF,rV2,0.13402940409535333,0.13334291598506187,0.1340294050820395,0.13403062723342146,0.12904566043891452,0.12852923916833708,0.12904565898033074,0.12904774987318393,1.0,1.0,1.0,1.0,1.0,1.0,0.005317042647403544,0.005326472899546615,0.005317050319733686,-9.454533454046825e-06,-7.626884723217023e-09,9.44690668449918e-06,rFEF,rV2,0.13402940409535333,0.13334291598506187,0.1340294050820395,0.13403062723342146,0.12904566043891452,0.12852923916833708,0.12904565898033074,0.12904774987318393,0.9576227958473985,0.9575477072416311,0.9576227347561348,0.9999246111070451,0.9999999391844769,0.9999246719216495,0.005317042647403544,0.005326472899546615,0.005317050319733686,-9.454533454046825e-06,-7.626884723217023e-09,9.44690668449918e-06
rFEF,lFEF,0.14007408777053423,0.14007546745558133,0.1400740979387815,0.1400740871998654,0.13730173832460862,0.13730765747728338,0.13730173463891754,0.13730173744396637,1.0,1.0,1.0,1.0,1.0,1.0,-1.0023193181818156e-05,-1.0027339032683496e-05,-9.949322610626135e-06,4.1459080879626246e-09,-7.387229803654948e-08,-7.801820641706342e-08,rFEF,lFEF,0.14007408777053423,0.14007546745558133,0.1400740979387815,0.1400740871998654,0.13730173832460862,0.13730765747728338,0.13730173463891754,0.13730173744396637,0.9999200767080276,0.9999200436496957,0.9999206657397965,0.9999999669412115,0.9999994109544585,0.9999993778956677,-1.0023193181818156e-05,-1.0027339032683496e-05,-9.949322610626135e-06,4.1459080879626246e-09,-7.387229803654948e-08,-7.801820641706342e-08
rFEF,lPCI,0.14954073549273786,0.1495442467929381,0.14954718608746417,0.1495407356316539,0.10174608740588233,0.10174490141807946,0.10175830444370436,0.10174608686666436,1.0,1.0,1.0,1.0,1.0,1.0,-3.442423637123414e-05,-3.442287455133197e-05,2.8814652453819852e-05,-1.361903183886644e-09,-6.323645362895415e-05,-6.323509197507744e-05,rFEF,lPCI,0.14954073549273786,0.1495442467929381,0.14954718608746417,0.1495407356316539,0.10174608740588233,0.10174490141807946,0.10175830444370436,0.10174608686666436,0.9997255068125839,0.9997255176715109,0.9997702367088721,0.9999999891404082,0.9994957629643768,0.9994957738219784,-3.442423637123414e-05,-3.442287455133197e-05,2.8814652453819852e-05,-1.361903183886644e-09,-6.323645362895415e-05,-6.323509197507744e-05
rFEF,lPCM,0.15132949825934627,0.15133572767290634,0.15136451322519534,0.15132949615223443,0.11234399526105115,0.11234322379288707,0.11236687084512441,0.1123439913348399,1.0,1.0,1.0,1.0,1.0,1.0,-5.5310849780964025e-05,-5.5329559755587806e-05,0.00025556037538141475,1.8708943874635118e-08,-0.0003108645270476645,-0.0003108832395178294,rFEF,lPCM,0.15132949825934627,0.15133572767290634,0.15136451322519534,0.15132949615223443,0.11234399526105115,0.11234322379288707,0.11236687084512441,0.1123439913348399,0.9995589604133586,0.9995588112231244,0.9979622058686417,0.9999998508179619,0.9975212214477535,0.9975210722383201,-5.5310849780964025e-05,-5.5329559755587806e-05,0.00025556037538141475,1.8708943874635118e-08,-0.0003108645270476645,-0.0003108832395178294
rFEF,lPCS,0.13993027800133648,0.13993748647865223,0.1399571941594816,0.1399302781941068,0.11087977706106801,0.11090872385323358,0.11089627029717235,0.11087977637709634,1.0,1.0,1.0,1.0,1.0,1.0,-6.484045339225023e-05,-6.483871961773727e-05,0.00017725795517509104,-1.7342008022698263e-09,-0.00024212518593776444,-0.0002421234526126117,rFEF,lPCS,0.13993027800133648,0.13993748647865223,0.1399571941594816,0.1399302781941068,0.11087977706106801,0.11090872385323358,0.11089627029717235,0.11087977637709634,0.9994829729369932,0.9994829867618227,0.9985865749931045,0.9999999861717683,0.99806933552455,0.9980693493457587,-6.484045339225023e-05,-6.483871961773727e-05,0.00017725795517509104,-1.7342008022698263e-09,-0.00024212518593776444,-0.0002421234526126117
rFEF,lPFCCL,0.12981884018126308,0.12981527964604567,0.12980255557067813,0.1298188404596325,0.10261265065265897,0.10260564812667065,0.10260753295106763,0.10261265122254609,1.0,1.0,1.0,1.0,1.0,1.0,3.461311923790132e-05,3.4615825261222227e-05,-0.00012369795399566418,-2.7060271097681894e-09,0.0001583065344856284,0.0001583092401405982,rFEF,lPFCCL,0.12981884018126308,0.12981527964604567,0.12980255557067813,0.1298188404596325,0.10261265065265897,0.10260564812667065,0.10260753295106763,0.10261265122254609,0.9997240006917947,0.9997239791144116,0.9990136531339576,0.9999999784225854,0.9987376902878558,0.9987376687134356,3.461311923790132e-05,3.4615825261222227e-05,-0.00012369795399566418,-2.7060271097681894e-09,0.0001583065344856284,0.0001583092401405982
rFEF,lPFCDL,0.11939983841264656,0.11948122852945314,0.1300804492535665,0.11939979527735264,0.11302177500103053,0.11246100740443285,0.11151747680129,0.11302164170250661,1.0,1.0,1.0,1.0,1.0,1.0,-0.0007201093990338148,-0.0007204914710161296,0.09440724357231897,3.806996122860909e-07,-0.09489331318230276,-0.09489375313244212,rFEF,lPFCDL,0.11939983841264656,0.11948122852945314,0.1300804492535665,0.11939979527735264,0.11302177500103053,0.11246100740443285,0.11151747680129,0.11302164170250661,0.9942580159691368,0.994254969469289,0.3457053731996653,0.9999969643639741,0.3432304546462298,0.3432282197133817,-0.0007201093990338148,-0.0007204914710161296,0.09440724357231897,3.806996122860909e-07,-0.09489331318230276,-0.09489375313244212
rFEF,lPFCDM,0.11150132146151255,0.11149859455937282,0.11150132239769821,0.11150132260774344,0.11686611136597087,0.1168742692126727,0.11686611512513016,0.11686611389591951,1.0,1.0,1.0,1.0,1.0,1.0,2.3274338247013983e-05,2.3284121171671624e-05,2.3282328295608683e-05,-9.783518028181405e-09,-7.990701784986607e-09,1.7928161723370575e-09,rFEF,lPFCDM,0.11150132146151255,0.11149859455937282,0.11150132239769821,0.11150132260774344,0.11686611136597087,0.1168742692126727,0.11686611512513016,0.11686611389591951,0.9998144142606331,0.9998143362532047,0.9998143505493029,0.9999999219878382,0.9999999362834596,0.999999985704379,2.3274338247013983e-05,2.3284121171671624e-05,2.3282328295608683e-05,-9.783518028181405e-09,-7.990701784986607e-09,1.7928161723370575e-09
rFEF,lPFCM,0.17175951211760052,0.1717417881298211,0.17173011289616738,0.17175951182689353,0.1478288579358661,0.14781668452408714,0.14781548237817163,0.14782886225516545,1.0,1.0,1.0,1.0,1.0,1.0,0.00011960012737892239,0.00011959816396282505,-7.878715712786312e-05,1.9615879326309825e-09,0.0001983845265931423,0.0001983825620179796,rFEF,lPFCM,0.17175951211760052,0.1717417881298211,0.17173011289616738,0.17175951182689353,0.1478288579358661,0.14781668452408714,0.14781548237817163,0.14782886225516545,0.9990463285044493,0.9990463441603948,0.999371764246578,0.9999999843586208,0.9984181154893175,0.9984181311544855,0.00011960012737892239,0.00011959816396282505,-7.878715712786312e-05,1.9615879326309825e-09,0.0001983845265931423,0.0001983825620179796
rFEF,lPFCORB,0.1194515311037136,0.11954824841491912,0.11949951880255862,0.11945153100910484,0.1178417967255214,0.1194401137765744,0.11789643665892162,0.11784179601722304,1.0,1.0,1.0,1.0,1.0,1.0,-0.0008131511257456994,-0.0008131519235800575,-0.00040960069114573475,8.008359501075717e-10,-0.00040610788744140905,-0.0004061086893116257,rFEF,lPFCORB,0.1194515311037136,0.11954824841491912,0.11949951880255862,0.11945153100910484,0.1178417967255214,0.1194401137765744,0.11789643665892162,0.11784179601722304,0.9935161384425254,0.9935161320809365,0.9967339206854252,0.999999993614266,0.9967617714948445,0.9967617651009162,-0.0008131511257456994,-0.0008131519235800575,-0.00040960069114573475,8.008359501075717e-10,-0.00040610788744140905,-0.0004061086893116257
